,TransactionAmt,TransactionDT,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D10,D11,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V307,V308,V309,V310
7932,130.95,245867,W,1461,555.0,150.0,visa,226.0,debit,299.0,87.0,1.0,gmail.com,,150.0,131.0,0.0,0.0,118.0,97.0,0.0,0.0,100.0,0.0,106.0,0.0,393.0,120.0,0.0,,,,,428.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1087,315.0,118160,W,7919,194.0,150.0,mastercard,202.0,debit,299.0,87.0,70.0,yahoo.com,,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,2.0,25.0,25.0,22.0,0.0,,25.0,22.0,212.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,212.0,0.0,0.0,212.0
5748,20.0,181610,W,11724,390.0,150.0,mastercard,224.0,debit,433.0,87.0,21.0,,,39.0,27.0,0.0,0.0,29.0,22.0,0.0,0.0,22.0,0.0,26.0,0.0,110.0,26.0,91.0,91.0,28.0,,,484.0,450.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,100.0
518,367.95,95326,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,210.0,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7548,50.0,240813,W,17131,111.0,150.0,mastercard,224.0,debit,264.0,87.0,,,,6.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,6.0,169.0,169.0,12.0,,,56.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,317.0,0.0,0.0,317.0
5589,43.0,178503,W,11218,579.0,150.0,visa,226.0,debit,184.0,87.0,,yahoo.com,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,124.0,124.0,104.0,248.0,104.0,248.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4049,80.0,161750,W,6573,583.0,150.0,visa,226.0,credit,325.0,87.0,,,,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,72.0,3.0,413.0,413.0,5.0,,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,454.0,79.0,0.0,454.0
9965,300.0,312256,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,,,52.0,53.0,0.0,0.0,46.0,33.0,0.0,0.0,30.0,0.0,38.0,0.0,292.0,42.0,468.0,468.0,2.0,,,139.0,,150.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,8066.5,2459.0,0.0,1683.0
1623,38.427,136636,C,15885,545.0,185.0,visa,138.0,debit,,,,anonymous.com,anonymous.com,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,5.0,1.0,210.0,210.0,24.0,210.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.97700119018555,0.0,0.0,36.97700119018555
8574,150.0,254990,H,8406,264.0,150.0,visa,226.0,debit,204.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,50.0,137422,R,2616,327.0,150.0,discover,102.0,credit,441.0,87.0,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0
3023,554.0,151660,W,2616,327.0,150.0,discover,102.0,credit,123.0,87.0,,hotmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,90.0,90.0,89.0,,,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
3309,206.0,154319,W,7826,481.0,150.0,mastercard,224.0,debit,325.0,87.0,,yahoo.com,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,172.0,172.0,63.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8304,150.0,251198,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,89.0,89.0,90.0,,,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8703,46.282,256709,C,11837,304.0,146.0,visa,226.0,credit,,,,web.de,web.de,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.96279907226562,80.96279907226562,0.0,34.68109893798828
2254,107.95,144307,W,15280,532.0,150.0,mastercard,224.0,debit,191.0,87.0,60.0,yahoo.com,,120.0,118.0,0.0,0.0,180.0,106.0,0.0,0.0,70.0,0.0,93.0,0.0,679.0,110.0,137.0,137.0,11.0,393.0,11.0,393.0,393.0,47.95000076293945,0.0,0.0,47.95000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,109.8499984741211,0.0,0.0,109.8499984741211
4442,209.95,165632,W,10505,567.0,150.0,mastercard,195.0,debit,272.0,87.0,1.0,aol.com,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,45.0,45.0,45.0,,,388.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7016,9.0,233800,W,7919,194.0,150.0,mastercard,166.0,debit,441.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,123.0,1.0,1.0,,,123.0,,240.0,240.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,,240.0,240.0,0.0,240.0
7841,54.47,244684,W,6952,416.0,150.0,visa,226.0,debit,498.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4742,224.0,168920,W,7919,194.0,150.0,mastercard,166.0,debit,472.0,87.0,31.0,hotmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,1.0,424.0,424.0,25.0,424.0,25.0,302.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,276.0,0.0,0.0,276.0
8278,19.5,250786,W,15224,248.0,150.0,mastercard,166.0,debit,264.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6161,117.0,195186,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,16.0,gmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,,0.0,24.0,5.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,234.0,234.0,0.0,0.0
3045,117.0,151885,W,12544,321.0,150.0,visa,226.0,debit,337.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,14.0,14.0,,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,0.0,0.0,59.0
7203,77.0,236361,W,12544,321.0,150.0,visa,226.0,debit,476.0,87.0,616.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4963,20.0,171354,W,10057,225.0,150.0,mastercard,224.0,debit,181.0,87.0,7.0,,,5.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,50.0,5.0,17.0,17.0,0.0,,,459.0,369.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,,180.8000030517578,65.94999694824219,0.0,114.8499984741211
3154,402.5,152905,W,6727,424.0,150.0,visa,226.0,debit,251.0,87.0,65.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,29.0,29.0,0.0,,,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,469.5,425.0,0.0,44.5
5794,226.0,182385,W,5300,225.0,150.0,mastercard,117.0,debit,194.0,87.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,186.0,186.0,186.0,186.0
6802,105.0,230792,W,15359,562.0,150.0,mastercard,219.0,credit,204.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,408.0,408.0,408.0,,,408.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9964,45.0,312243,W,13509,555.0,150.0,visa,226.0,credit,143.0,87.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,1.0,53.0,53.0,4.0,53.0,4.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,635.0,260.0,0.0,635.0
9414,210.95,269346,W,5376,111.0,150.0,mastercard,224.0,debit,441.0,87.0,,anonymous.com,,135.0,131.0,0.0,0.0,103.0,112.0,0.0,0.0,78.0,0.0,101.0,0.0,434.0,108.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5928,29.0,185626,W,12686,215.0,150.0,visa,226.0,debit,498.0,87.0,6.0,,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,329.0,19.0,0.0,,,77.0,328.0,118.0,118.0,49.0,49.0,49.0,69.0,69.0,69.0,0.0,0.0,0.0,,338.0,196.0,49.0,230.0
7017,149.95,233800,W,14290,512.0,150.0,visa,226.0,debit,225.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1112,100.0,120688,W,7919,194.0,150.0,mastercard,202.0,debit,225.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,182.0,182.0,28.0,120.0,28.0,182.0,,107.9499969482422,0.0,0.0,107.9499969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,107.9499969482422,0.0,0.0,107.9499969482422
4084,92.0,162058,W,1444,490.0,150.0,visa,166.0,debit,181.0,87.0,,gmail.com,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6951,20.0,232822,W,7542,555.0,150.0,visa,226.0,debit,226.0,87.0,,gmail.com,,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,10.0,1.0,58.0,58.0,2.0,,,58.0,,159.0,159.0,0.0,0.0,0.0,0.0,159.0,159.0,0.0,0.0,0.0,,944.0,475.0,0.0,370.0
4185,107.95,162894,W,7919,194.0,150.0,mastercard,166.0,debit,225.0,87.0,,hotmail.com,,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,27.0,27.0,6.0,,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,271.79998779296875,47.95000076293945,0.0,271.79998779296875
4194,311.95,162957,W,7585,553.0,150.0,visa,226.0,credit,272.0,87.0,,gmail.com,,4.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,44.0,4.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1732,136.99,138293,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,5.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,11.0,11.0,7.0,11.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,290.5,234.0,0.0,153.5
1775,87.0,138753,W,17217,111.0,150.0,visa,226.0,debit,204.0,87.0,5.0,yahoo.com,,108.0,85.0,0.0,0.0,83.0,68.0,0.0,0.0,56.0,0.0,66.0,0.0,387.0,86.0,167.0,167.0,139.0,167.0,139.0,275.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6968,40.0,233155,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,4.0,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,47.95000076293945,47.95000076293945,47.95000076293945,47.95000076293945,47.95000076293945,0.0,0.0,0.0,0.0,0.0,0.0,,95.9000015258789,95.9000015258789,47.95000076293945,47.95000076293945
8674,46.282,256372,C,11837,304.0,146.0,visa,226.0,credit,,,,web.de,web.de,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.68109893798828,34.68109893798828,0.0,34.68109893798828
6517,117.0,225675,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,16.0,gmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,,0.0,,,25.0,,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,117.0,,351.0,351.0,0.0,0.0
7753,20.0,243592,H,12839,321.0,150.0,visa,226.0,debit,126.0,87.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8894,122.0,259955,W,1554,555.0,150.0,visa,226.0,debit,205.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7952,44.5,246019,W,17055,393.0,150.0,mastercard,117.0,debit,472.0,87.0,121.0,gmail.com,,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,272.0,,272.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5306,75.0,174908,W,13108,215.0,150.0,visa,226.0,debit,191.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,58.0,58.0,57.0,,,57.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
3646,186.0,157522,W,15603,225.0,150.0,mastercard,224.0,debit,315.0,87.0,1.0,gmail.com,,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,221.0,221.0,31.0,,,221.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8864,100.0,259329,W,13481,445.0,150.0,mastercard,224.0,debit,123.0,87.0,,,,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,23.0,2.0,363.0,363.0,1.0,,,362.0,,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,80.0,80.0,80.0
416,35.0,93218,H,11920,583.0,150.0,visa,226.0,credit,264.0,87.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8138,26.0,248452,W,7919,194.0,150.0,mastercard,166.0,debit,181.0,87.0,7.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9574,55.0,275926,W,1078,512.0,150.0,visa,226.0,debit,485.0,87.0,2.0,,,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,52.0,52.0,5.0,,,51.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,310.0,60.0,0.0,310.0
2215,25.95,143933,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,0.0,gmail.com,,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,66.0,3.0,44.0,44.0,29.0,,,44.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.95000076293945,0.0,0.0,30.95000076293945
799,107.95,102732,W,2407,302.0,150.0,visa,226.0,debit,476.0,87.0,,gmail.com,,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5970,160.0,186913,W,12469,360.0,150.0,mastercard,166.0,debit,264.0,87.0,,,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,85.0,85.0,43.0,,,85.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6939,850.0,232682,W,17188,321.0,150.0,visa,226.0,debit,225.0,87.0,,comcast.net,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,211.0,211.0,56.0,,,172.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4908,500.0,170820,W,2616,,150.0,discover,102.0,credit,123.0,87.0,,hotmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,90.0,90.0,0.0,90.0,33.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,554.0,554.0,554.0,554.0
1606,107.95,136315,W,7919,194.0,150.0,mastercard,202.0,debit,330.0,87.0,3.0,yahoo.com,,128.0,129.0,0.0,0.0,213.0,87.0,0.0,0.0,90.0,0.0,98.0,0.0,610.0,95.0,151.0,151.0,28.0,8.0,8.0,231.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,335.0,0.0,0.0,335.0
1963,60.0,141083,W,11925,553.0,150.0,visa,226.0,debit,512.0,87.0,,gmail.com,,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,2.0,93.0,93.0,14.0,217.0,14.0,56.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,107.9499969482422,0.0,0.0,107.9499969482422
330,25.0,91706,W,12544,321.0,150.0,visa,226.0,debit,337.0,87.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,34.5,34.5,34.5,34.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,,34.5,34.5,34.5,34.5
1702,450.0,137879,H,17524,170.0,150.0,visa,195.0,credit,325.0,87.0,,gmail.com,gmail.com,3.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,22.537,149131,C,3154,408.0,185.0,mastercard,224.0,debit,,,,anonymous.com,anonymous.com,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7444,39.0,239394,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,,gmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,,,,455.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5082,150.0,172477,R,14441,422.0,150.0,visa,195.0,debit,387.0,87.0,,aol.com,yahoo.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,226.0,88258,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,113.0,aol.com,,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,119.0,119.0,28.0,327.0,28.0,327.0,226.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,0.0,0.0,49.0
6625,75.0,227541,W,11533,543.0,150.0,mastercard,117.0,debit,264.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,1.0,278.0,278.0,27.0,,,278.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,150.0,0.0,0.0,150.0
1691,40.0,137719,W,12544,321.0,150.0,visa,226.0,debit,476.0,87.0,,,,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,4.0,14.0,14.0,14.0,,,477.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.95000076293945,0.0,0.0,47.95000076293945
7894,1256.48,245411,W,10903,390.0,150.0,mastercard,224.0,debit,184.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6084,117.0,191171,W,1939,360.0,150.0,visa,166.0,debit,264.0,87.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9975,73.108,312578,C,16659,170.0,150.0,visa,226.0,credit,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
131,444.61,88628,W,18227,583.0,150.0,visa,226.0,credit,325.0,87.0,8.0,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9828,45.0,306808,W,11919,170.0,150.0,mastercard,224.0,debit,325.0,87.0,9.0,aol.com,,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,15.0,1.0,281.0,281.0,30.0,268.0,268.0,281.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
3033,58.95,151777,W,2392,360.0,150.0,mastercard,126.0,debit,181.0,87.0,,,,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,45.0,45.0,7.0,,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,276.8500061035156,58.95000076293945,0.0,167.89999389648438
5853,50.0,183707,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,,4.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,76.0,2.0,398.0,398.0,3.0,,,374.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,617.0,517.0,0.0,467.0
